P_1X2_H,P_1X2_D,P_1X2_A,P_BTTS_Y,P_BTTS_N,P_OU_0_5_O,P_OU_0_5_U,P_OU_1_5_O,P_OU_1_5_U,P_OU_2_5_O,P_OU_2_5_U,P_OU_3_5_O,P_OU_3_5_U,P_OU_4_5_O,P_OU_4_5_U,P_OU_5_5_O,P_OU_5_5_U,P_GR_0,P_GR_1,P_GR_2,P_GR_3,P_GR_4,P_GR_5+,P_HT_H,P_HT_D,P_HT_A,P_HTFT_H_H,P_HTFT_H_D,P_HTFT_H_A,P_HTFT_D_H,P_HTFT_D_D,P_HTFT_D_A,P_HTFT_A_H,P_HTFT_A_D,P_HTFT_A_A,P_HomeTG_0_5_O,P_HomeTG_0_5_U,P_AwayTG_0_5_O,P_AwayTG_0_5_U,P_HomeTG_1_5_O,P_HomeTG_1_5_U,P_AwayTG_1_5_O,P_AwayTG_1_5_U,P_HomeTG_2_5_O,P_HomeTG_2_5_U,P_AwayTG_2_5_O,P_AwayTG_2_5_U,P_HomeTG_3_5_O,P_HomeTG_3_5_U,P_AwayTG_3_5_O,P_AwayTG_3_5_U,P_HomeCardsY_0-2,P_HomeCardsY_3,P_HomeCardsY_4-5,P_HomeCardsY_6+,P_AwayCardsY_0-2,P_AwayCardsY_3,P_AwayCardsY_4-5,P_AwayCardsY_6+,P_HomeCorners_0-3,P_HomeCorners_4-5,P_HomeCorners_6-7,P_HomeCorners_8-9,P_HomeCorners_10+,P_AwayCorners_0-3,P_AwayCorners_4-5,P_AwayCorners_6-7,P_AwayCorners_8-9,P_AwayCorners_10+,P_CS_0_0,P_CS_0_1,P_CS_0_2,P_CS_0_3,P_CS_0_4,P_CS_0_5,P_CS_1_0,P_CS_1_1,P_CS_1_2,P_CS_1_3,P_CS_1_4,P_CS_1_5,P_CS_2_0,P_CS_2_1,P_CS_2_2,P_CS_2_3,P_CS_2_4,P_CS_2_5,P_CS_3_0,P_CS_3_1,P_CS_3_2,P_CS_3_3,P_CS_3_4,P_CS_3_5,P_CS_4_0,P_CS_4_1,P_CS_4_2,P_CS_4_3,P_CS_4_4,P_CS_4_5,P_CS_5_0,P_CS_5_1,P_CS_5_2,P_CS_5_3,P_CS_5_4,P_CS_5_5,P_CS_Other,League,Date,HomeTeam,AwayTeam,DC_1X2_H,DC_1X2_D,DC_1X2_A,DC_BTTS_Y,DC_BTTS_N,DC_OU_0_5_O,DC_OU_0_5_U,DC_OU_1_5_O,DC_OU_1_5_U,DC_OU_2_5_O,DC_OU_2_5_U,DC_OU_3_5_O,DC_OU_3_5_U,DC_OU_4_5_O,DC_OU_4_5_U,DC_OU_5_5_O,DC_OU_5_5_U,CONF_1X2_H,AGREE_1X2_H,CONF_1X2_D,AGREE_1X2_D,CONF_1X2_A,AGREE_1X2_A,CONF_BTTS_Y,AGREE_BTTS_Y,CONF_BTTS_N,AGREE_BTTS_N,CONF_OU_2_5_O,AGREE_OU_2_5_O,CONF_OU_2_5_U,AGREE_OU_2_5_U
0.0,0.0,1.0,0.5013524246563603,0.4986475753436397,0.9633486294614766,0.0366513705385234,0.756262160807863,0.2437378391921369,0.5215048590476912,0.4784951409523088,0.2968648196160002,0.7031351803839998,0.1426474359560716,0.8573525640439283,0.0598535332470231,0.9401464667529768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B1,2025-12-12,Standard,Oud-Heverlee Leuven,0.2586618521900519,0.4259930550990139,0.3153450927109343,0.2272876521495774,0.7727123478504225,0.7072355704608505,0.2927644295391498,0.3690213179371021,0.630978682062898,0.1341179842070245,0.8658820157929755,0.0393513750644504,0.9606486249355496,0.0094640661008038,0.990535933899196,0.0019234249811487,0.9980765750188516,0.7413381478099481,74.13381478099481,0.5740069449009861,57.400694490098616,0.3153450927109342,31.534509271093427,0.7259352274932172,72.5935227493217,0.7259352274932172,72.59352274932172,0.6126131251593333,61.26131251593333,0.6126131251593333,61.26131251593332
0.0,0.0,1.0,0.5495472105604312,0.4504527894395688,0.9677525043573418,0.0322474956426581,0.7759689565886609,0.224031043411339,0.5635712496510401,0.4364287503489599,0.3297902677652523,0.6702097322347478,0.1586862848396842,0.8413137151603158,0.0675524049237334,0.9324475950762664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D1,2025-12-12,Union Berlin,RB Leipzig,0.0831596639076129,0.1873959068306544,0.7294444292617328,0.432398182951078,0.567601817048922,0.9357453404241056,0.0642546595758944,0.7909680021873569,0.2090319978126433,0.5500911883862751,0.449908811613725,0.326573509968243,0.6734264900317571,0.1654735286200263,0.8345264713799738,0.0725835015793659,0.927416498420634,0.9168403360923872,91.68403360923872,0.8126040931693456,81.26040931693456,0.7294444292617328,72.94444292617328,0.8828509723906468,88.28509723906468,0.8828509723906468,88.28509723906468,0.986519938735235,98.65199387352352,0.9865199387352348,98.6519938735235
0.0,0.0,1.0,0.5568369401359705,0.4431630598640295,0.9646068854122324,0.0353931145877675,0.7621072198918017,0.2378927801081982,0.537788173285781,0.462211826714219,0.3052245963310839,0.694775403668916,0.1465936880519878,0.8534063119480122,0.0617065892842537,0.9382934107157462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D2,2025-12-12,Greuther Furth,Hertha,0.1382776719930084,0.1883240378042164,0.6733982902027752,0.5490656112404309,0.4509343887595691,0.9578186657430278,0.0421813342569722,0.8336862642855333,0.1663137357144668,0.6243409464849189,0.3756590535150811,0.4020221950033075,0.5979778049966925,0.2230323509287916,0.7769676490712084,0.1077479169588772,0.8922520830411227,0.8617223280069917,86.17223280069916,0.8116759621957836,81.16759621957837,0.6733982902027752,67.3398290202775,0.9922286711044604,99.22286711044605,0.9922286711044604,99.22286711044605,0.913447226800862,91.3447226800862,0.913447226800862,91.3447226800862
0.0,0.0,1.0,0.5753626775739905,0.4246373224260095,0.9646068854122324,0.0353931145877675,0.7621072198918017,0.2378927801081982,0.537788173285781,0.462211826714219,0.3052245963310839,0.694775403668916,0.1465936880519878,0.8534063119480122,0.0617065892842537,0.9382934107157462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D2,2025-12-12,Dresden,Braunschweig,0.5953641876054997,0.2064264190241544,0.1982093933703458,0.6183066092852054,0.3816933907147946,0.9629159143959706,0.0370840856040293,0.850905698710186,0.1490943012898141,0.6524839936887347,0.3475160063112653,0.4328818785732666,0.5671181214267332,0.2484151240016203,0.7515848759983795,0.1244528077942235,0.8755471922057765,0.4046358123945003,40.46358123945003,0.7935735809758456,79.35735809758457,0.1982093933703458,19.82093933703457,0.9570560682887852,95.7056068288785,0.9570560682887852,95.70560682887852,0.8853041795970463,88.53041795970462,0.8853041795970462,88.53041795970462
0.0,0.0,1.0,0.5550101795376907,0.4449898204623093,0.9607648177565552,0.0392351822434448,0.74429578180969,0.25570421819031,0.4958242545418811,0.5041757454581188,0.2770936682835945,0.7229063317164055,0.1333019206971056,0.8666980793028943,0.0566793485129594,0.9433206514870404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E1,2025-12-12,West Brom,Sheffield United,0.4126754999976454,0.3468970428594972,0.2404274571428574,0.2815271426499589,0.7184728573500412,0.7932619217560531,0.2067380782439468,0.4608856387864597,0.5391143612135403,0.2074209353446684,0.7925790646553316,0.0739508466792622,0.9260491533207376,0.0217588932433316,0.9782411067566682,0.0054316395151222,0.9945683604848776,0.5873245000023546,58.73245000023546,0.6531029571405028,65.31029571405028,0.2404274571428575,24.04274571428573,0.7265169631122681,72.65169631122681,0.7265169631122681,72.65169631122681,0.7115966808027872,71.15966808027872,0.7115966808027873,71.15966808027872
0.0,0.0,1.0,0.5124124331422839,0.4875875668577161,0.958535681874338,0.0414643181256618,0.7393543685733878,0.2606456314266122,0.4946865438954716,0.5053134561045284,0.2755879086946541,0.7244120913053459,0.1316929892549703,0.8683070107450297,0.0544730643886958,0.9455269356113042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F1,2025-12-12,Angers,Nantes,0.3493880239422001,0.3650276448821322,0.2855843311756677,0.2787697671859012,0.7212302328140987,0.7788090215466097,0.2211909784533904,0.4446169710022172,0.5553830289977828,0.1931321099314898,0.8068678900685102,0.0666345225275135,0.9333654774724864,0.0189489394032403,0.9810510605967596,0.0045681760412318,0.9954318239587684,0.6506119760578,65.06119760578,0.6349723551178679,63.49723551178678,0.2855843311756676,28.55843311756676,0.7663573340436173,76.63573340436173,0.7663573340436174,76.63573340436174,0.6984455660360183,69.84455660360182,0.6984455660360182,69.8445566036018
0.0,0.0,1.0,0.4778962631540558,0.5221037368459442,0.9552836964368682,0.0447163035631318,0.7243767677819204,0.2756232322180796,0.4654963371284051,0.5345036628715949,0.2586400951000169,0.741359904899983,0.1243781647143464,0.8756218352856535,0.0519064586798207,0.9480935413201792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F2,2025-12-12,Annecy,Le Mans,0.3438082400240105,0.3169871426654461,0.3392046173105431,0.3435647632555632,0.6564352367444368,0.8396595401777073,0.1603404598222925,0.528070638626553,0.4719293613734469,0.266995109145804,0.7330048908541957,0.1072816496832595,0.8927183503167404,0.0357662125414376,0.9642337874585624,0.0101480447712489,0.9898519552287508,0.6561917599759894,65.61917599759894,0.683012857334554,68.3012857334554,0.3392046173105431,33.920461731054296,0.8656685001015074,86.56685001015073,0.8656685001015074,86.56685001015074,0.8014987720173989,80.14987720173988,0.8014987720173992,80.14987720173991
0.0,0.0,1.0,0.5317944178981511,0.4682055821018489,0.9552836964368682,0.0447163035631318,0.7243767677819204,0.2756232322180796,0.4654963371284051,0.5345036628715949,0.2586400951000169,0.741359904899983,0.1243781647143464,0.8756218352856535,0.0519064586798207,0.9480935413201792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F2,2025-12-12,Laval,Dunkerque,0.2046439511687382,0.291638384145814,0.503717664685448,0.3309440549621187,0.6690559450378812,0.8513704008908699,0.1486295991091303,0.5510310721802819,0.4489689278197181,0.2874937394465305,0.7125062605534697,0.1197810626797288,0.8802189373202712,0.0414833500991277,0.9585166499008724,0.0122403284574008,0.9877596715425992,0.7953560488312618,79.53560488312618,0.708361615854186,70.8361615854186,0.503717664685448,50.3717664685448,0.7991496370639677,79.91496370639676,0.7991496370639677,79.91496370639678,0.8219974023181253,82.19974023181254,0.8219974023181252,82.19974023181251
0.0,0.0,1.0,0.4814543924859394,0.5185456075140606,0.9552836964368682,0.0447163035631318,0.7243767677819204,0.2756232322180796,0.4654963371284051,0.5345036628715949,0.2586400951000169,0.741359904899983,0.1243781647143464,0.8756218352856535,0.0519064586798207,0.9480935413201792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F2,2025-12-12,Nancy,Clermont,0.325139915402629,0.3381492954602248,0.3367107891371462,0.3018560302168158,0.6981439697831842,0.8083227297111233,0.1916772702888767,0.4752149640411411,0.524785035958859,0.2217881716867312,0.7782118283132687,0.0815754283995629,0.9184245716004368,0.0247939330208404,0.9752060669791596,0.0063982400653688,0.9936017599346312,0.674860084597371,67.4860084597371,0.6618507045397752,66.18507045397752,0.3367107891371461,33.67107891371462,0.8204016377308764,82.04016377308764,0.8204016377308765,82.04016377308764,0.756291834558326,75.6291834558326,0.7562918345583262,75.6291834558326
0.0,0.0,1.0,0.4984105961419585,0.5015894038580415,0.9552836964368682,0.0447163035631318,0.7243767677819204,0.2756232322180796,0.4654963371284051,0.5345036628715949,0.2586400951000169,0.741359904899983,0.1243781647143464,0.8756218352856535,0.0519064586798207,0.9480935413201792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F2,2025-12-12,Pau FC,Amiens,0.5178680673691625,0.1933388898825237,0.2887930427483138,0.725927715898017,0.274072284101983,0.9843044443637384,0.0156955556362614,0.9012775966560972,0.0987224033439028,0.7547109689109575,0.2452890310890425,0.5570070656440027,0.4429929343559973,0.3616978625523495,0.6383021374476505,0.20734305546171,0.79265694453829,0.4821319326308375,48.21319326308375,0.8066611101174763,80.66611101174763,0.2887930427483137,28.879304274831373,0.7724828802439415,77.24828802439414,0.7724828802439414,77.24828802439414,0.7107853682174476,71.07853682174476,0.7107853682174476,71.07853682174475
