P_1X2_H,P_1X2_D,P_1X2_A,P_BTTS_Y,P_BTTS_N,P_OU_0_5_O,P_OU_0_5_U,P_OU_1_5_O,P_OU_1_5_U,P_OU_2_5_O,P_OU_2_5_U,P_OU_3_5_O,P_OU_3_5_U,P_OU_4_5_O,P_OU_4_5_U,P_OU_5_5_O,P_OU_5_5_U,P_GR_0,P_GR_1,P_GR_2,P_GR_3,P_GR_4,P_GR_5+,P_HT_H,P_HT_D,P_HT_A,P_HTFT_H_H,P_HTFT_H_D,P_HTFT_H_A,P_HTFT_D_H,P_HTFT_D_D,P_HTFT_D_A,P_HTFT_A_H,P_HTFT_A_D,P_HTFT_A_A,P_HomeTG_0_5_O,P_HomeTG_0_5_U,P_AwayTG_0_5_O,P_AwayTG_0_5_U,P_HomeTG_1_5_O,P_HomeTG_1_5_U,P_AwayTG_1_5_O,P_AwayTG_1_5_U,P_HomeTG_2_5_O,P_HomeTG_2_5_U,P_AwayTG_2_5_O,P_AwayTG_2_5_U,P_HomeTG_3_5_O,P_HomeTG_3_5_U,P_AwayTG_3_5_O,P_AwayTG_3_5_U,P_HomeCardsY_0-2,P_HomeCardsY_3,P_HomeCardsY_4-5,P_HomeCardsY_6+,P_AwayCardsY_0-2,P_AwayCardsY_3,P_AwayCardsY_4-5,P_AwayCardsY_6+,P_HomeCorners_0-3,P_HomeCorners_4-5,P_HomeCorners_6-7,P_HomeCorners_8-9,P_HomeCorners_10+,P_AwayCorners_0-3,P_AwayCorners_4-5,P_AwayCorners_6-7,P_AwayCorners_8-9,P_AwayCorners_10+,P_CS_0_0,P_CS_0_1,P_CS_0_2,P_CS_0_3,P_CS_0_4,P_CS_0_5,P_CS_1_0,P_CS_1_1,P_CS_1_2,P_CS_1_3,P_CS_1_4,P_CS_1_5,P_CS_2_0,P_CS_2_1,P_CS_2_2,P_CS_2_3,P_CS_2_4,P_CS_2_5,P_CS_3_0,P_CS_3_1,P_CS_3_2,P_CS_3_3,P_CS_3_4,P_CS_3_5,P_CS_4_0,P_CS_4_1,P_CS_4_2,P_CS_4_3,P_CS_4_4,P_CS_4_5,P_CS_5_0,P_CS_5_1,P_CS_5_2,P_CS_5_3,P_CS_5_4,P_CS_5_5,P_CS_Other,League,Date,HomeTeam,AwayTeam,DC_1X2_H,DC_1X2_D,DC_1X2_A,DC_BTTS_Y,DC_BTTS_N,DC_OU_0_5_O,DC_OU_0_5_U,DC_OU_1_5_O,DC_OU_1_5_U,DC_OU_2_5_O,DC_OU_2_5_U,DC_OU_3_5_O,DC_OU_3_5_U,DC_OU_4_5_O,DC_OU_4_5_U,DC_OU_5_5_O,DC_OU_5_5_U,CONF_1X2_H,AGREE_1X2_H,CONF_1X2_D,AGREE_1X2_D,CONF_1X2_A,AGREE_1X2_A,CONF_BTTS_Y,AGREE_BTTS_Y,CONF_BTTS_N,AGREE_BTTS_N,CONF_OU_2_5_O,AGREE_OU_2_5_O,CONF_OU_2_5_U,AGREE_OU_2_5_U
0.0,0.0,1.0,0.536766382912728,0.4632336170872719,0.963636616009718,0.036363383990282,0.7571245776304352,0.2428754223695648,0.5228561946226133,0.4771438053773866,0.299794347495978,0.7002056525040219,0.1441177865212541,0.8558822134787458,0.0611826484535263,0.9388173515464736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B1,2025-12-14,Gent,Antwerp,0.5115947111030614,0.2741491217073603,0.2142561671895783,0.4901831963633187,0.5098168036366812,0.9077081987265184,0.0922918012734817,0.7229215075137876,0.2770784924862124,0.4561977743496493,0.5438022256503507,0.2424329381756293,0.7575670618243707,0.1088276452645481,0.891172354735452,0.0420238636385587,0.9579761363614416,0.4884052888969385,48.84052888969386,0.7258508782926397,72.58508782926397,0.2142561671895783,21.42561671895782,0.9534168134505908,95.34168134505906,0.9534168134505908,95.34168134505909,0.933341579727036,93.3341579727036,0.933341579727036,93.3341579727036
0.0,0.0,1.0,0.5471458857434383,0.4528541142565617,0.963636616009718,0.036363383990282,0.7571245776304352,0.2428754223695648,0.5228561946226133,0.4771438053773866,0.299794347495978,0.7002056525040219,0.1441177865212541,0.8558822134787458,0.0611826484535263,0.9388173515464736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B1,2025-12-14,Genk,Westerlo,0.6665431292252596,0.2070110528388654,0.1264458179358749,0.5087714609035614,0.4912285390964386,0.9417047326214708,0.0582952673785291,0.8062846037169245,0.1937153962830755,0.5733612017631409,0.4266387982368592,0.3493281238601116,0.6506718761398884,0.1821632160023029,0.8178367839976972,0.0823775712013865,0.9176224287986134,0.3334568707747404,33.34568707747404,0.7929889471611347,79.29889471611347,0.1264458179358748,12.644581793587484,0.9616255751601231,96.1625575160123,0.9616255751601231,96.16255751601231,0.9494949928594724,94.94949928594724,0.9494949928594724,94.94949928594724
0.0,0.0,1.0,0.5492609612866284,0.4507390387133716,0.963636616009718,0.036363383990282,0.7571245776304352,0.2428754223695648,0.5228561946226133,0.4771438053773866,0.299794347495978,0.7002056525040219,0.1441177865212541,0.8558822134787458,0.0611826484535263,0.9388173515464736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B1,2025-12-14,Charleroi,St. Gilloise,0.0765338015044611,0.1780473102084737,0.745418888287065,0.4148369368840982,0.5851630631159018,0.9372457536209996,0.0627542463790003,0.7887190696195149,0.211280930380485,0.5492906570702475,0.4507093429297526,0.3258046299192491,0.6741953700807509,0.1649196463405807,0.8350803536594195,0.072264268208614,0.927735731791386,0.9234661984955388,92.34661984955387,0.8219526897915264,82.19526897915263,0.745418888287065,74.54188882870649,0.8655759755974698,86.55759755974698,0.8655759755974698,86.55759755974697,0.973565537552366,97.35655375523658,0.973565537552366,97.3565537552366
0.0,0.0,1.0,0.5363294100210209,0.4636705899789791,0.963636616009718,0.036363383990282,0.7571245776304352,0.2428754223695648,0.5228561946226133,0.4771438053773866,0.299794347495978,0.7002056525040219,0.1441177865212541,0.8558822134787458,0.0611826484535263,0.9388173515464736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B1,2025-12-14,Dender,Club Brugge,0.026128056334487,0.0896779315989892,0.8841940120665238,0.3602066222007035,0.6397933777992965,0.9699923026144414,0.0300076973855589,0.8800283822688124,0.1199716177311877,0.7015417008296637,0.2984582991703362,0.4899434453517319,0.5100565546482682,0.298214303258496,0.7017856967415042,0.1592337097000881,0.8407662902999121,0.973871943665513,97.3871943665513,0.9103220684010108,91.03220684010108,0.8841940120665238,88.41940120665237,0.8238772121796827,82.38772121796826,0.8238772121796827,82.38772121796826,0.8213144937929496,82.13144937929495,0.8213144937929495,82.13144937929495
0.0,0.0,1.0,0.5250131664759905,0.4749868335240095,0.9680404909055832,0.0319595090944169,0.7768150309115494,0.2231849690884506,0.56483506836141,0.43516493163859,0.3328968443294867,0.6671031556705134,0.1602031969572787,0.8397968030427212,0.0688815201302366,0.9311184798697634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D1,2025-12-14,Bayern Munich,Mainz,0.9481533455904008,0.0418903088913224,0.0099563455182768,0.3572124678203052,0.6427875321796948,0.9885196609192124,0.0114803390807877,0.9475405794313438,0.0524594205686562,0.8419097942820287,0.1580902057179714,0.6812691367183799,0.3187308632816202,0.4947674394451384,0.5052325605548617,0.321546619195355,0.6784533808046451,0.0518466544095992,5.184665440959924,0.9581096911086776,95.81096911086776,0.0099563455182767,0.9956345518276732,0.8321993013443147,83.21993013443146,0.8321993013443147,83.21993013443148,0.7229252740793812,72.29252740793812,0.7229252740793813,72.29252740793814
0.0,0.0,1.0,0.601160593879015,0.398839406120985,0.9680404909055832,0.0319595090944169,0.7768150309115494,0.2231849690884506,0.56483506836141,0.43516493163859,0.3328968443294867,0.6671031556705134,0.1602031969572787,0.8397968030427212,0.0688815201302366,0.9311184798697634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D1,2025-12-14,Freiburg,Dortmund,0.1638945128584245,0.2719225355610323,0.5641829515805432,0.4372571689099163,0.5627428310900837,0.8944275024779447,0.1055724975220551,0.6959569487659408,0.3040430512340591,0.4215142011136517,0.5784857988863482,0.2143044944823718,0.7856955055176281,0.0917141838046557,0.9082858161953442,0.0336922522402188,0.9663077477597812,0.8361054871415755,83.61054871415755,0.7280774644389677,72.80774644389678,0.5641829515805432,56.41829515805432,0.8360965750309013,83.60965750309013,0.8360965750309013,83.60965750309013,0.8566791327522417,85.66791327522417,0.8566791327522418,85.66791327522418
0.0,0.0,1.0,0.6009167774087247,0.3990832225912752,0.9680404909055832,0.0319595090944169,0.7768150309115494,0.2231849690884506,0.56483506836141,0.43516493163859,0.3328968443294867,0.6671031556705134,0.1602031969572787,0.8397968030427212,0.0688815201302366,0.9311184798697634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D1,2025-12-14,Werder Bremen,Stuttgart,0.1723951618872677,0.2187735693340244,0.6088312687787079,0.5959505537770889,0.404049446222911,0.9517772369738816,0.0482227630261184,0.8443544040630008,0.1556455959369992,0.6300559305334419,0.3699440694665582,0.4081835274115665,0.5918164725884335,0.2280143420476367,0.7719856579523635,0.1109707263551661,0.889029273644834,0.8276048381127323,82.76048381127323,0.7812264306659756,78.12264306659756,0.6088312687787079,60.88312687787079,0.9950337763683642,99.5033776368364,0.9950337763683644,99.50337763683642,0.934779137827968,93.4779137827968,0.9347791378279682,93.47791378279682
0.0,0.0,1.0,0.5397640567546467,0.4602359432453533,0.964894871960474,0.035105128039526,0.7629626474194139,0.2370373525805861,0.5390759900416412,0.4609240099583588,0.3081969389309243,0.6918030610690756,0.148074765090995,0.851925234909005,0.0630357044907569,0.9369642955092432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D2,2025-12-14,Elversberg,Fortuna Dusseldorf,0.7152182800126095,0.1855377081999514,0.0992440117874392,0.4321322645379788,0.5678677354620212,0.9382018256198442,0.0617981743801559,0.7746822176371844,0.2253177823628157,0.5354923448549735,0.4645076551450265,0.3126958799146813,0.6873041200853188,0.1555791467704901,0.8444208532295098,0.0669397948291798,0.9330602051708202,0.2847817199873905,28.47817199873905,0.8144622918000486,81.44622918000486,0.0992440117874391,9.924401178743912,0.8923682077833321,89.23682077833321,0.8923682077833321,89.23682077833321,0.9964163548133324,99.64163548133322,0.9964163548133322,99.64163548133322
0.0,0.0,1.0,0.549645927714787,0.4503540722852129,0.964894871960474,0.035105128039526,0.7629626474194139,0.2370373525805861,0.5390759900416412,0.4609240099583588,0.3081969389309243,0.6918030610690756,0.148074765090995,0.851925234909005,0.0630357044907569,0.9369642955092432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D2,2025-12-14,Schalke 04,Nurnberg,0.5241648516726254,0.2691846183823435,0.206650529945031,0.4411368216274711,0.5588631783725289,0.898931245378886,0.101068754621114,0.6778265222476241,0.3221734777523759,0.410312503903099,0.589687496096901,0.2055476791380507,0.7944523208619492,0.0865798808108551,0.9134201191891448,0.0312839106946591,0.9687160893053408,0.4758351483273746,47.58351483273746,0.7308153816176566,73.08153816176566,0.2066505299450309,20.665052994503096,0.891490893912684,89.1490893912684,0.8914908939126841,89.1490893912684,0.8712365138614577,87.12365138614577,0.8712365138614578,87.12365138614577
0.0,0.0,1.0,0.539440575467302,0.460559424532698,0.964894871960474,0.035105128039526,0.7629626474194139,0.2370373525805861,0.5390759900416412,0.4609240099583588,0.3081969389309243,0.6918030610690756,0.148074765090995,0.851925234909005,0.0630357044907569,0.9369642955092432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D2,2025-12-14,Darmstadt,Preußen Münster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
